datetime,inflow_cfs,event,day,elev_obs_ft,elev_rulecurve_ft,elev_shifted_ft,offset_ft,release_shifted_cfs,release_observed_cfs,in_special_release,elev_above_table
2008-11-08 03:00:00,11330.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 04:00:00,11313.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 05:00:00,11296.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 06:00:00,11279.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 07:00:00,11262.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 08:00:00,11245.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 09:00:00,11228.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 10:00:00,11211.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 11:00:00,11194.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 12:00:00,11177.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 13:00:00,11160.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 14:00:00,11143.32,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 15:00:00,11126.31,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 16:00:00,11109.31,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 17:00:00,11092.31,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 18:00:00,11075.31,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 19:00:00,11058.31,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 20:00:00,11041.31,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 21:00:00,11024.31,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 22:00:00,11007.31,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-08 23:00:00,10990.31,1,2008-11-08,713.41,757.84,759.10,45.69,0.00,0.00,False,False
2008-11-09 00:00:00,10973.31,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 01:00:00,10956.31,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 02:00:00,10939.30,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 03:00:00,10922.30,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 04:00:00,10905.30,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 05:00:00,10888.30,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 06:00:00,10871.30,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 07:00:00,10854.30,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 08:00:00,10837.30,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 09:00:00,10821.95,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 10:00:00,10808.49,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 11:00:00,10795.03,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 12:00:00,10781.57,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 13:00:00,10768.11,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 14:00:00,10754.66,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 15:00:00,10741.20,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 16:00:00,10727.74,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 17:00:00,10714.28,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 18:00:00,10700.82,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 19:00:00,10687.36,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 20:00:00,10673.90,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 21:00:00,10660.44,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 22:00:00,10646.98,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-09 23:00:00,10633.53,1,2008-11-09,713.53,757.30,759.22,45.69,0.00,0.00,False,False
2008-11-10 00:00:00,10620.07,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 01:00:00,10606.61,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 02:00:00,10593.15,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 03:00:00,10579.69,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 04:00:00,10566.23,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 05:00:00,10552.77,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 06:00:00,10539.31,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 07:00:00,10525.85,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 08:00:00,10512.39,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 09:00:00,10631.25,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 10:00:00,12569.35,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 11:00:00,14507.45,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 12:00:00,16445.54,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 13:00:00,18383.64,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 14:00:00,20321.73,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 15:00:00,22259.83,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 16:00:00,25865.85,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 17:00:00,29526.70,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 18:00:00,33187.54,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 19:00:00,34228.04,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 20:00:00,35035.57,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 21:00:00,35843.12,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 22:00:00,36650.65,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-10 23:00:00,37458.20,1,2008-11-10,713.73,756.76,759.42,45.69,0.00,0.00,False,False
2008-11-11 00:00:00,38265.73,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 01:00:00,39073.28,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 02:00:00,39880.81,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 03:00:00,40688.36,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 04:00:00,41495.89,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 05:00:00,41614.91,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 06:00:00,41507.24,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 07:00:00,41399.57,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 08:00:00,41291.89,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 09:00:00,41184.22,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 10:00:00,41076.55,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 11:00:00,40968.88,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 12:00:00,40861.21,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 13:00:00,40753.54,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 14:00:00,40595.38,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 15:00:00,40403.96,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 16:00:00,40212.54,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 17:00:00,40021.12,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 18:00:00,39829.71,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 19:00:00,39638.29,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 20:00:00,39446.88,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 21:00:00,39255.46,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 22:00:00,39064.04,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-11 23:00:00,38872.62,1,2008-11-11,718.33,756.22,764.02,45.69,0.00,0.00,False,False
2008-11-12 00:00:00,38681.21,1,2008-11-12,725.56,755.68,771.25,45.69,2598.48,0.00,True,False
2008-11-12 01:00:00,38489.79,1,2008-11-12,725.56,755.68,771.25,45.69,2533.18,0.00,True,False
2008-11-12 02:00:00,38298.38,1,2008-11-12,725.56,755.68,771.25,45.69,2467.89,0.00,True,False
2008-11-12 03:00:00,38106.96,1,2008-11-12,725.56,755.68,771.25,45.69,2402.59,0.00,True,False
2008-11-12 04:00:00,37915.54,1,2008-11-12,725.56,755.68,771.25,45.69,2338.20,0.00,True,False
2008-11-12 05:00:00,37724.12,1,2008-11-12,725.56,755.68,771.25,45.69,2274.96,0.00,True,False
2008-11-12 06:00:00,37532.71,1,2008-11-12,725.56,755.68,771.25,45.69,2211.72,0.00,True,False
2008-11-12 07:00:00,37341.29,1,2008-11-12,725.56,755.68,771.25,45.69,2148.48,0.00,True,False
2008-11-12 08:00:00,37149.88,1,2008-11-12,725.56,755.68,771.25,45.69,2085.25,0.00,True,False
2008-11-12 09:00:00,36958.46,1,2008-11-12,725.56,755.68,771.25,45.69,2022.55,0.00,True,False
2008-11-12 10:00:00,36767.04,1,2008-11-12,725.56,755.68,771.25,45.69,1961.79,0.00,True,False
2008-11-12 11:00:00,36575.62,1,2008-11-12,725.56,755.68,771.25,45.69,1901.04,0.00,True,False
2008-11-12 12:00:00,36384.21,1,2008-11-12,725.56,755.68,771.25,45.69,1840.29,0.00,True,False
2008-11-12 13:00:00,36192.79,1,2008-11-12,725.56,755.68,771.25,45.69,1779.54,0.00,True,False
2008-11-12 14:00:00,36001.37,1,2008-11-12,725.56,755.68,771.25,45.69,1718.78,0.00,True,False
2008-11-12 15:00:00,35809.95,1,2008-11-12,725.56,755.68,771.25,45.69,1660.74,0.00,True,False
2008-11-12 16:00:00,35618.54,1,2008-11-12,725.56,755.68,771.25,45.69,1602.71,0.00,True,False
2008-11-12 17:00:00,35395.26,1,2008-11-12,725.56,755.68,771.25,45.69,1535.03,0.00,True,False
2008-11-12 18:00:00,34997.71,1,2008-11-12,725.56,755.68,771.25,45.69,1414.55,0.00,True,False
2008-11-12 19:00:00,34600.15,1,2008-11-12,725.56,755.68,771.25,45.69,1300.00,0.00,True,False
2008-11-12 20:00:00,34202.59,1,2008-11-12,725.56,755.68,771.25,45.69,1185.44,0.00,True,False
2008-11-12 21:00:00,33805.03,1,2008-11-12,725.56,755.68,771.25,45.69,1074.30,0.00,True,False
2008-11-12 22:00:00,33407.47,1,2008-11-12,725.56,755.68,771.25,45.69,966.69,0.00,True,False
2008-11-12 23:00:00,33009.91,1,2008-11-12,725.56,755.68,771.25,45.69,859.09,0.00,True,False
2008-11-13 00:00:00,32612.36,1,2008-11-13,728.60,755.14,774.29,45.69,5787.95,0.00,True,False
2008-11-13 01:00:00,32214.80,1,2008-11-13,728.60,755.14,774.29,45.69,5599.61,0.00,True,False
2008-11-13 02:00:00,31817.24,1,2008-11-13,728.60,755.14,774.29,45.69,5413.05,0.00,True,False
2008-11-13 03:00:00,31419.68,1,2008-11-13,728.60,755.14,774.29,45.69,5228.57,0.00,True,False
2008-11-13 04:00:00,31022.12,1,2008-11-13,728.60,755.14,774.29,45.69,5044.10,0.00,True,False
2008-11-13 05:00:00,30624.56,1,2008-11-13,728.60,755.14,774.29,45.69,4863.42,0.00,True,False
2008-11-13 06:00:00,30227.01,1,2008-11-13,728.60,755.14,774.29,45.69,4682.97,0.00,True,False
2008-11-13 07:00:00,29829.45,1,2008-11-13,728.60,755.14,774.29,45.69,4504.17,0.00,True,False
2008-11-13 08:00:00,29431.89,1,2008-11-13,728.60,755.14,774.29,45.69,4327.58,0.00,True,False
2008-11-13 09:00:00,29034.33,1,2008-11-13,728.60,755.14,774.29,45.69,4150.99,0.00,True,False
2008-11-13 10:00:00,28636.77,1,2008-11-13,728.60,755.14,774.29,45.69,3978.44,0.00,True,False
2008-11-13 11:00:00,28239.21,1,2008-11-13,728.60,755.14,774.29,45.69,3806.27,0.00,True,False
2008-11-13 12:00:00,27841.66,1,2008-11-13,728.60,755.14,774.29,45.69,3636.06,0.00,True,False
2008-11-13 13:00:00,27444.10,1,2008-11-13,728.60,755.14,774.29,45.69,3468.83,0.00,True,False
2008-11-13 14:00:00,27046.54,1,2008-11-13,728.60,755.14,774.29,45.69,3301.60,0.00,True,False
2008-11-13 15:00:00,26648.98,1,2008-11-13,728.60,755.14,774.29,45.69,3138.87,0.00,True,False
2008-11-13 16:00:00,26251.42,1,2008-11-13,728.60,755.14,774.29,45.69,2976.73,0.00,True,False
2008-11-13 17:00:00,25853.87,1,2008-11-13,728.60,755.14,774.29,45.69,2816.60,0.00,True,False
2008-11-13 18:00:00,25456.31,1,2008-11-13,728.60,755.14,774.29,45.69,2659.92,0.00,True,False
2008-11-13 19:00:00,25058.75,1,2008-11-13,728.60,755.14,774.29,45.69,2503.24,0.00,True,False
2008-11-13 20:00:00,24742.54,1,2008-11-13,728.60,755.14,774.29,45.69,2382.54,0.00,True,False
2008-11-13 21:00:00,24457.53,1,2008-11-13,728.60,755.14,774.29,45.69,2274.56,0.00,True,False
2008-11-13 22:00:00,24172.51,1,2008-11-13,728.60,755.14,774.29,45.69,2166.58,0.00,True,False
2008-11-13 23:00:00,23887.50,1,2008-11-13,728.60,755.14,774.29,45.69,2060.41,0.00,True,False
2008-11-14 00:00:00,23602.48,1,2008-11-14,729.83,754.60,775.52,45.69,4394.40,0.00,True,False
2008-11-14 01:00:00,23317.47,1,2008-11-14,729.83,754.60,775.52,45.69,4257.56,0.00,True,False
2008-11-14 02:00:00,23032.46,1,2008-11-14,729.83,754.60,775.52,45.69,4120.72,0.00,True,False
2008-11-14 03:00:00,22747.44,1,2008-11-14,729.83,754.60,775.52,45.69,3987.27,0.00,True,False
2008-11-14 04:00:00,22462.43,1,2008-11-14,729.83,754.60,775.52,45.69,3854.26,0.00,True,False
2008-11-14 05:00:00,22177.41,1,2008-11-14,729.83,754.60,775.52,45.69,3721.25,0.00,True,False
2008-11-14 06:00:00,21892.40,1,2008-11-14,729.83,754.60,775.52,45.69,3589.62,0.00,True,False
2008-11-14 07:00:00,21607.38,1,2008-11-14,729.83,754.60,775.52,45.69,3460.29,0.00,True,False
2008-11-14 08:00:00,21322.37,1,2008-11-14,729.83,754.60,775.52,45.69,3330.96,0.00,True,False
2008-11-14 09:00:00,21037.36,1,2008-11-14,729.83,754.60,775.52,45.69,3201.63,0.00,True,False
2008-11-14 10:00:00,20752.34,1,2008-11-14,729.83,754.60,775.52,45.69,3076.24,0.00,True,False
2008-11-14 11:00:00,20467.33,1,2008-11-14,729.83,754.60,775.52,45.69,2951.44,0.00,True,False
2008-11-14 12:00:00,20182.31,1,2008-11-14,729.83,754.60,775.52,45.69,2826.65,0.00,True,False
2008-11-14 13:00:00,19897.30,1,2008-11-14,729.83,754.60,775.52,45.69,2703.58,0.00,True,False
2008-11-14 14:00:00,19612.29,1,2008-11-14,729.83,754.60,775.52,45.69,2583.60,0.00,True,False
2008-11-14 15:00:00,19327.27,1,2008-11-14,729.83,754.60,775.52,45.69,2463.61,0.00,True,False
2008-11-14 16:00:00,19042.26,1,2008-11-14,729.83,754.60,775.52,45.69,2343.62,0.00,True,False
2008-11-14 17:00:00,18757.24,1,2008-11-14,729.83,754.60,775.52,45.69,2228.10,0.00,True,False
2008-11-14 18:00:00,18472.23,1,2008-11-14,729.83,754.60,775.52,45.69,2113.35,0.00,True,False
2008-11-14 19:00:00,18187.21,1,2008-11-14,729.83,754.60,775.52,45.69,1998.60,0.00,True,False
2008-11-14 20:00:00,17902.20,1,2008-11-14,729.83,754.60,775.52,45.69,1885.94,0.00,True,False
2008-11-14 21:00:00,17617.19,1,2008-11-14,729.83,754.60,775.52,45.69,1777.26,0.00,True,False
2008-11-14 22:00:00,17332.17,1,2008-11-14,729.83,754.60,775.52,45.69,1668.59,0.00,True,False
2008-11-14 23:00:00,17047.16,1,2008-11-14,729.83,754.60,775.52,45.69,1559.91,0.00,True,False
2008-11-15 00:00:00,16762.14,1,2008-11-15,730.35,754.05,776.04,45.69,2315.76,0.00,True,False
2008-11-15 01:00:00,16477.13,1,2008-11-15,730.35,754.05,776.04,45.69,2193.51,0.00,True,False
2008-11-15 02:00:00,16192.12,1,2008-11-15,730.35,754.05,776.04,45.69,2071.26,0.00,True,False
2008-11-15 03:00:00,15907.10,1,2008-11-15,730.35,754.05,776.04,45.69,1950.94,0.00,True,False
2008-11-15 04:00:00,15622.09,1,2008-11-15,730.35,754.05,776.04,45.69,1834.59,0.00,True,False
2008-11-15 05:00:00,15337.07,1,2008-11-15,730.35,754.05,776.04,45.69,1718.24,0.00,True,False
2008-11-15 06:00:00,15083.97,1,2008-11-15,730.35,754.05,776.04,45.69,1614.92,0.00,True,False
2008-11-15 07:00:00,15000.61,1,2008-11-15,730.35,754.05,776.04,45.69,1580.89,0.00,True,False
2008-11-15 08:00:00,14917.25,1,2008-11-15,730.35,754.05,776.04,45.69,1548.99,0.00,True,False
2008-11-15 09:00:00,14833.89,1,2008-11-15,730.35,754.05,776.04,45.69,1517.09,0.00,True,False
2008-11-15 10:00:00,14750.54,1,2008-11-15,730.35,754.05,776.04,45.69,1485.20,0.00,True,False
2008-11-15 11:00:00,14667.18,1,2008-11-15,730.35,754.05,776.04,45.69,1453.31,0.00,True,False
2008-11-15 12:00:00,14583.82,1,2008-11-15,730.35,754.05,776.04,45.69,1421.42,0.00,True,False
2008-11-15 13:00:00,14500.46,1,2008-11-15,730.35,754.05,776.04,45.69,1389.52,0.00,True,False
2008-11-15 14:00:00,14417.10,1,2008-11-15,730.35,754.05,776.04,45.69,1357.63,0.00,True,False
2008-11-15 15:00:00,14333.74,1,2008-11-15,730.35,754.05,776.04,45.69,1325.74,0.00,True,False
2008-11-15 16:00:00,14250.38,1,2008-11-15,730.35,754.05,776.04,45.69,1293.84,0.00,True,False
2008-11-15 17:00:00,14167.02,1,2008-11-15,730.35,754.05,776.04,45.69,1261.95,0.00,True,False
2008-11-15 18:00:00,14083.66,1,2008-11-15,730.35,754.05,776.04,45.69,1230.06,0.00,True,False
2008-11-15 19:00:00,14000.30,1,2008-11-15,730.35,754.05,776.04,45.69,1198.17,0.00,True,False
2008-11-15 20:00:00,13916.95,1,2008-11-15,730.35,754.05,776.04,45.69,1168.56,0.00,True,False
2008-11-15 21:00:00,13833.59,1,2008-11-15,730.35,754.05,776.04,45.69,1138.97,0.00,True,False
2008-11-15 22:00:00,13750.23,1,2008-11-15,730.35,754.05,776.04,45.69,1109.38,0.00,True,False
2008-11-15 23:00:00,13666.87,1,2008-11-15,730.35,754.05,776.04,45.69,1079.78,0.00,True,False
2008-11-16 00:00:00,13583.51,1,2008-11-16,730.30,753.51,775.99,45.69,956.37,0.00,True,False
2008-11-16 01:00:00,13500.15,1,2008-11-16,730.30,753.51,775.99,45.69,927.59,0.00,True,False
2008-11-16 02:00:00,13416.79,1,2008-11-16,730.30,753.51,775.99,45.69,898.81,0.00,True,False
2008-11-16 03:00:00,13333.43,1,2008-11-16,730.30,753.51,775.99,45.69,870.03,0.00,True,False
2008-11-16 04:00:00,13250.07,1,2008-11-16,730.30,753.51,775.99,45.69,841.26,0.00,True,False
2008-11-16 05:00:00,13166.71,1,2008-11-16,730.30,753.51,775.99,45.69,812.48,0.00,True,False
2008-11-16 06:00:00,13083.35,1,2008-11-16,730.30,753.51,775.99,45.69,783.70,0.00,True,False
2008-11-16 07:00:00,13000.00,1,2008-11-16,730.30,753.51,775.99,45.69,754.92,0.00,True,False
2008-11-16 08:00:00,12916.64,1,2008-11-16,730.30,753.51,775.99,45.69,729.04,0.00,True,False
2008-11-16 09:00:00,12833.28,1,2008-11-16,730.30,753.51,775.99,45.69,703.16,0.00,True,False
2008-11-16 10:00:00,12749.92,1,2008-11-16,730.30,753.51,775.99,45.69,677.27,0.00,True,False
2008-11-16 11:00:00,12666.56,1,2008-11-16,730.30,753.51,775.99,45.69,651.39,0.00,True,False
2008-11-16 12:00:00,12583.20,1,2008-11-16,730.30,753.51,775.99,45.69,625.51,0.00,True,False
2008-11-16 13:00:00,12499.84,1,2008-11-16,730.30,753.51,775.99,45.69,599.63,0.00,True,False
2008-11-16 14:00:00,12416.48,1,2008-11-16,730.30,753.51,775.99,45.69,573.74,0.00,True,False
2008-11-16 15:00:00,12333.12,1,2008-11-16,730.30,753.51,775.99,45.69,547.86,0.00,True,False
2008-11-16 16:00:00,12249.77,1,2008-11-16,730.30,753.51,775.99,45.69,521.98,0.00,True,False
2008-11-16 17:00:00,12166.41,1,2008-11-16,730.30,753.51,775.99,45.69,496.09,0.00,True,False
2008-11-16 18:00:00,12083.05,1,2008-11-16,730.30,753.51,775.99,45.69,470.21,0.00,True,False
2008-11-16 19:00:00,11999.69,1,2008-11-16,730.30,753.51,775.99,45.69,444.34,0.00,True,False
2008-11-16 20:00:00,11916.33,1,2008-11-16,730.30,753.51,775.99,45.69,422.18,0.00,True,False
2008-11-16 21:00:00,11832.97,1,2008-11-16,730.30,753.51,775.99,45.69,400.02,0.00,True,False
2008-11-16 22:00:00,11749.61,1,2008-11-16,730.30,753.51,775.99,45.69,377.86,0.00,True,False
2008-11-16 23:00:00,11666.25,1,2008-11-16,730.30,753.51,775.99,45.69,355.69,0.00,True,False
2008-11-17 00:00:00,11582.89,1,2008-11-17,730.04,752.97,775.73,45.69,246.11,0.00,True,False
2008-11-17 01:00:00,11499.54,1,2008-11-17,730.04,752.97,775.73,45.69,229.76,0.00,True,False
2008-11-17 02:00:00,11416.18,1,2008-11-17,730.04,752.97,775.73,45.69,213.41,0.00,True,False
2008-11-17 03:00:00,11332.82,1,2008-11-17,730.04,752.97,775.73,45.69,197.05,0.00,True,False
2008-11-17 04:00:00,11249.46,1,2008-11-17,730.04,752.97,775.73,45.69,180.70,0.00,True,False
2008-11-17 05:00:00,11166.10,1,2008-11-17,730.04,752.97,775.73,45.69,164.35,0.00,True,False
2008-11-17 06:00:00,11082.74,1,2008-11-17,730.04,752.97,775.73,45.69,147.99,0.00,True,False
2008-11-17 07:00:00,10999.38,1,2008-11-17,730.04,752.97,775.73,45.69,131.68,0.00,True,False
2008-11-17 08:00:00,10916.02,1,2008-11-17,730.04,752.97,775.73,45.69,120.70,0.00,True,False
2008-11-17 09:00:00,10832.66,1,2008-11-17,730.04,752.97,775.73,45.69,109.71,0.00,True,False
2008-11-17 10:00:00,10749.30,1,2008-11-17,730.04,752.97,775.73,45.69,98.73,0.00,True,False
2008-11-17 11:00:00,10665.94,1,2008-11-17,730.04,752.97,775.73,45.69,87.75,0.00,True,False
2008-11-17 12:00:00,10582.59,1,2008-11-17,730.04,752.97,775.73,45.69,76.76,0.00,True,False
2008-11-17 13:00:00,10499.23,1,2008-11-17,730.04,752.97,775.73,45.69,65.78,0.00,True,False
2008-11-17 14:00:00,10415.87,1,2008-11-17,730.04,752.97,775.73,45.69,54.80,0.00,True,False
2008-11-17 15:00:00,10332.51,1,2008-11-17,730.04,752.97,775.73,45.69,43.81,0.00,True,False
2008-11-17 16:00:00,10249.15,1,2008-11-17,730.04,752.97,775.73,45.69,32.83,0.00,True,False
2008-11-17 17:00:00,10165.79,1,2008-11-17,730.04,752.97,775.73,45.69,21.84,0.00,True,False
2008-11-17 18:00:00,10082.43,1,2008-11-17,730.04,752.97,775.73,45.69,10.86,0.00,True,False
2008-11-17 19:00:00,9999.07,1,2008-11-17,730.04,752.97,775.73,45.69,0.00,0.00,False,False
2008-11-17 20:00:00,9915.71,1,2008-11-17,730.04,752.97,775.73,45.69,0.00,0.00,False,False
2008-11-17 21:00:00,9840.97,1,2008-11-17,730.04,752.97,775.73,45.69,0.00,0.00,False,False
2008-11-17 22:00:00,9824.55,1,2008-11-17,730.04,752.97,775.73,45.69,0.00,0.00,False,False
2008-11-17 23:00:00,9808.12,1,2008-11-17,730.04,752.97,775.73,45.69,0.00,0.00,False,False
2008-11-18 00:00:00,9791.70,1,2008-11-18,729.65,752.43,775.34,45.69,0.00,0.00,False,False
2008-11-18 01:00:00,9775.28,1,2008-11-18,729.65,752.43,775.34,45.69,0.00,0.00,False,False
2008-11-18 02:00:00,9758.85,1,2008-11-18,729.65,752.43,775.34,45.69,0.00,0.00,False,False
2008-11-18 03:00:00,9742.43,1,2008-11-18,729.65,752.43,775.34,45.69,0.00,0.00,False,False
2008-11-18 04:00:00,9726.00,1,2008-11-18,729.65,752.43,775.34,45.69,0.00,0.00,False,False
